,question,source,rank,rating,code,username,voteid,word_count,gp,size
136,1,0,5,2,"int largestDifferenceInArray(int[] ar){
  
}",8430193,137,4,"8430193int largestDifferenceInArray(int[] ar){
  
}",2
137,1,0,2,3,"int largestDifferenceInArrayElements(int[] ar){
  
}",8430193,138,4,"8430193int largestDifferenceInArrayElements(int[] ar){
  
}",3
138,1,0,2,2,"int largestDifferenceInArrayElements(int[] ar){
  
}",8430193,139,4,"8430193int largestDifferenceInArrayElements(int[] ar){
  
}",3
139,1,0,4,1,"int largestDifferenceInArrayElements(int[] ar){
  
}",8430193,140,4,"8430193int largestDifferenceInArrayElements(int[] ar){
  
}",3
140,1,0,4,2,"int largestDifferenceInArrayElements(int[] ar){
  
  // find max and min element from the array
  
}",8430193,141,13,"8430193int largestDifferenceInArrayElements(int[] ar){
  
  // find max and min element from the array
  
}",2
141,1,1,1,2,"int largestDifferenceInArrayElements(int[] ar){
  
  // find max and min element from the array
  
}",8430193,142,13,"8430193int largestDifferenceInArrayElements(int[] ar){
  
  // find max and min element from the array
  
}",2
142,1,0,4,1,"int largestDifferenceInArrayElements(int[] ar){
  
  // find max and min element from the array
  // returns difference between max and min
  
}",8430193,143,20,"8430193int largestDifferenceInArrayElements(int[] ar){
  
  // find max and min element from the array
  // returns difference between max and min
  
}",2
143,1,1,1,2,"int largestDifferenceInArrayElements(int[] ar){
  
  // find max and min element from the array
  // returns difference between max and min
  
}",8430193,144,20,"8430193int largestDifferenceInArrayElements(int[] ar){
  
  // find max and min element from the array
  // returns difference between max and min
  
}",2
144,1,0,2,2,"int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}",8430193,145,25,"8430193int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}",3
145,1,0,3,2,"int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}",8430193,146,25,"8430193int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}",3
146,1,0,2,2,"int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}",8430193,147,25,"8430193int largestDifferenceInArrayElements(int[] ar){
  
  // find maximum element from the array
  // find minimum element from the array
  // returns difference between max and min
  
}",3
147,1,0,3,4,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",1071643,148,11,"1071643public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",10
148,1,0,1,4,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",1071643,149,11,"1071643public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",10
149,1,0,2,3,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",1071643,150,11,"1071643public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",10
150,1,1,5,4,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",1071643,151,11,"1071643public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",10
151,1,1,4,4,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",1071643,152,11,"1071643public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",10
152,1,1,3,4,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",1071643,153,11,"1071643public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",10
153,1,1,1,4,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",1071643,154,11,"1071643public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",10
154,1,1,2,3,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",1071643,155,11,"1071643public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",10
155,1,0,4,4,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",1071643,156,11,"1071643public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",10
156,1,0,5,4,"public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",1071643,157,11,"1071643public static void main(int []a)
{
  int total=0;
  for(int i=0;a[i];i++)
    
    
    
  
}",10
157,2,0,4,3,"double computeTax(Employee e)
{
  
}",7824879,158,5,"7824879double computeTax(Employee e)
{
  
}",1
158,2,0,1,3,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,159,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
159,2,0,1,3,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,160,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
160,2,0,1,4,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,161,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
161,2,0,2,4,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,162,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
162,2,1,3,3,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,163,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
163,2,0,2,4,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,164,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
164,2,0,2,4,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,165,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
165,2,0,5,2,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,166,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
166,2,0,1,2,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,167,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
167,2,0,2,3,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,168,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
168,2,0,5,2,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,169,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
169,2,0,5,2,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,170,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
170,2,0,1,4,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,171,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
171,2,0,1,4,"double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",7824879,172,22,"7824879double computeTax()
{
  Person p;
  Employee e=new Employee();
  if (e.getSalary()<10000)
    tax=e.getSalary()*.02;
  else
    tax=e.getSalary()*.05;
  BusinessOwner bo=new BusinessOwner();
  tax=bo.getProfit()*.1;
  Veterans v=new Veterans();
  tax=0;
}",14
172,1,0,4,3,"double diffElement(int[] a)
{
  int max=a[0];
  for(int i;i<=a.length;i++)
    if (max<a[i])
     max=a[i];
  int min=0;
  for(int i;i<=a.length;i++)
     if (a[i]<min)
		min=a[i];
  diff=max-min;
  return diff;
}",7824879,173,22,"7824879double diffElement(int[] a)
{
  int max=a[0];
  for(int i;i<=a.length;i++)
    if (max<a[i])
     max=a[i];
  int min=0;
  for(int i;i<=a.length;i++)
     if (a[i]<min)
		min=a[i];
  diff=max-min;
  return diff;
}",15
173,1,0,1,2,"double diffElement(int[] a)
{
  int max=a[0];
  for(int i;i<=a.length;i++)
    if (max<a[i])
     max=a[i];
  int min=0;
  for(int i;i<=a.length;i++)
     if (a[i]<min)
		min=a[i];
  diff=max-min;
  return diff;
}",7824879,174,22,"7824879double diffElement(int[] a)
{
  int max=a[0];
  for(int i;i<=a.length;i++)
    if (max<a[i])
     max=a[i];
  int min=0;
  for(int i;i<=a.length;i++)
     if (a[i]<min)
		min=a[i];
  diff=max-min;
  return diff;
}",15
174,1,0,1,2,"double diffElement(int[] a)
{
  int max=a[0];
  for(int i;i<=a.length;i++)
    if (max<a[i])
     max=a[i];
  int min=0;
  for(int i;i<=a.length;i++)
     if (a[i]<min)
		min=a[i];
  diff=max-min;
  return diff;
}",7824879,175,22,"7824879double diffElement(int[] a)
{
  int max=a[0];
  for(int i;i<=a.length;i++)
    if (max<a[i])
     max=a[i];
  int min=0;
  for(int i;i<=a.length;i++)
     if (a[i]<min)
		min=a[i];
  diff=max-min;
  return diff;
}",15
175,1,1,3,3,"double diffElement(int[] a)
{
  int max=a[0];
  for(int i;i<=a.length;i++)
    if (max<a[i])
     max=a[i];
  int min=0;
  for(int i;i<=a.length;i++)
     if (a[i]<min)
		min=a[i];
  diff=max-min;
  return diff;
}",7824879,176,22,"7824879double diffElement(int[] a)
{
  int max=a[0];
  for(int i;i<=a.length;i++)
    if (max<a[i])
     max=a[i];
  int min=0;
  for(int i;i<=a.length;i++)
     if (a[i]<min)
		min=a[i];
  diff=max-min;
  return diff;
}",15
