#,Rank,Sample_Concepts,IR_Reco_concepts,Tags_Reco_concepts,IR-Tags,Tags-IR,IR_Reco_count,Tags_Reco_count,IR-Tags-Count,Tags-IR-Count,IR-Coverage,Tags-Coverage
1097,1,"['ObjectMethodInvocation', 'IfStatement', 'WhileStatement', 'AddAssignmentExpression', 'StringDataType', 'SimpleAssignmentExpression', 'NotEqualExpression', 'java.lang.String.equals', 'GreaterExpression', 'ConstructorCall', 'null', 'ActualMethodParameter', 'java.lang.String.substring', 'StringVariable', 'ReturnStatement', 'java.lang.String.length', 'java.lang.System.out.println', 'SimpleVariable', 'StringLiteral', 'StringInitializationStatement', 'TryCatchStatement', 'IfElseStatement', 'ObjectCreationStatement', 'StringAddition']","['SimpleVariable', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'DoubleDataType', 'StringVariable', 'ArrayDataType', 'StringDataType', 'java.lang.System.out.println', 'SimpleVariable', 'StringLiteral', 'OrExpression', 'SimpleAssignmentExpression', 'java.lang.String.equals', 'ConstructorCall', 'IfElseStatement', 'ObjectCreationStatement']",['ObjectVariable'],"['SimpleAssignmentExpression', 'ConstructorCall', 'java.lang.System.out.println', 'StringDataType', 'ActualMethodParameter', 'OrExpression', 'java.lang.String.equals', 'ObjectCreationStatement', 'StringVariable', 'ObjectMethodInvocation', 'StringLiteral', 'IfElseStatement', 'DoubleDataType', 'ArrayDataType']",2,15,1,14,0.041666666666666664,0.5
1098,2,"['ObjectMethodInvocation', 'IfStatement', 'WhileStatement', 'AddAssignmentExpression', 'StringDataType', 'SimpleAssignmentExpression', 'NotEqualExpression', 'java.lang.String.equals', 'GreaterExpression', 'ConstructorCall', 'null', 'ActualMethodParameter', 'java.lang.String.substring', 'StringVariable', 'ReturnStatement', 'java.lang.String.length', 'java.lang.System.out.println', 'SimpleVariable', 'StringLiteral', 'StringInitializationStatement', 'TryCatchStatement', 'IfElseStatement', 'ObjectCreationStatement', 'StringAddition']","['WhileStatement', 'LessExpression', 'IfStatement', 'ObjectMethodInvocation', 'ForStatement', 'AddAssignmentExpression', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'ConstructorCall', 'GreaterExpression', 'CharDataType', 'java.lang.String.charAt', 'ActualMethodParameter', 'StringVariable', 'ReturnStatement', 'java.lang.String.length', 'PostIncrementExpression', 'SubtractExpression', 'SimpleVariable', 'StringDataType', 'NotExpression', 'EqualExpression', 'IfElseStatement', 'ObjectCreationStatement', 'IntDataType']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ArrayDataType', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'StringInitializationStatement', 'java.lang.System.out.println']","['CharDataType', 'ConstructorCall', 'EqualExpression', 'ReturnStatement', 'IfStatement', 'PostIncrementExpression', 'LessExpression', 'IntDataType', 'WhileStatement', 'AddAssignmentExpression', 'ObjectCreationStatement', 'ForStatement', 'java.lang.String.charAt', 'java.lang.String.length', 'NotExpression', 'GreaterExpression', 'SubtractExpression', 'IfElseStatement']","['StringInitializationStatement', 'ArrayDataType', 'java.lang.System.out.println']",26,11,18,3,0.7083333333333334,0.4166666666666667
1099,3,"['ObjectMethodInvocation', 'IfStatement', 'WhileStatement', 'AddAssignmentExpression', 'StringDataType', 'SimpleAssignmentExpression', 'NotEqualExpression', 'java.lang.String.equals', 'GreaterExpression', 'ConstructorCall', 'null', 'ActualMethodParameter', 'java.lang.String.substring', 'StringVariable', 'ReturnStatement', 'java.lang.String.length', 'java.lang.System.out.println', 'SimpleVariable', 'StringLiteral', 'StringInitializationStatement', 'TryCatchStatement', 'IfElseStatement', 'ObjectCreationStatement', 'StringAddition']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfStatement', 'StringDataType', 'SimpleVariable', 'GreaterEqualExpression', 'StringLiteral', 'SimpleAssignmentExpression', 'StringInitializationStatement', 'IfElseStatement', 'ReturnStatement', 'IntDataType']","['ObjectMethodInvocation', 'IfStatement', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'ForEachStatement', 'java.lang.System.out.println', 'java.lang.String.replace', 'ActualMethodParameter', 'java.lang.String.substring', 'StringVariable', 'FloatDataType', 'ArrayElement', 'ArrayDataType', 'SimpleVariable', 'StringLiteral', 'SubtractExpression']","['StringInitializationStatement', 'IfElseStatement', 'ReturnStatement', 'GreaterEqualExpression', 'IntDataType']","['java.lang.System.out.println', 'StringAddition', 'java.lang.String.replace', 'FloatDataType', 'ArrayElement', 'java.lang.String.substring', 'ForEachStatement', 'SubtractExpression', 'ArrayDataType']",13,17,5,9,0.4583333333333333,0.4583333333333333
1100,1,"['ObjectMethodInvocation', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'StringLiteral', 'java.lang.System.out.println', 'SimpleVariable', 'True', 'StringDataType', 'TryCatchStatement', 'StringAddition', 'nullInitialization', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ArrayElement', 'ArrayDataType', 'StringDataType', 'TryCatchStatement', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'nullInitialization', 'ExplicitTypeCasting', 'java.lang.System.out.println']","['ObjectMethodInvocation', 'ActualMethodParameter', 'True', 'StringLiteral', 'Constant', 'java.lang.System.out.println', 'ConstantInitializationStatement', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'NotExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'ObjectCreationStatement']","['SimpleVariable', 'TryCatchStatement', 'ArrayElement', 'StringVariable', 'nullInitialization', 'ArrayDataType']","['ConstructorCall', 'Constant', 'NotExpression', 'ObjectCreationStatement', 'True', 'ConstantInitializationStatement']",14,14,6,6,0.8,0.6666666666666666
1101,2,"['ObjectMethodInvocation', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'StringLiteral', 'java.lang.System.out.println', 'SimpleVariable', 'True', 'StringDataType', 'TryCatchStatement', 'StringAddition', 'nullInitialization', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement']","['SimpleVariable', 'ArrayDataType']","['ObjectMethodInvocation', 'ActualMethodParameter', 'ArrayDataType', 'StringDataType', 'TryCatchStatement', 'ObjectCreationStatement', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'ExplicitTypeCasting', 'ConstructorCall', 'IfElseStatement', 'java.lang.System.out.println', 'ObjectVariable']",[],"['SimpleAssignmentExpression', 'ConstructorCall', 'java.lang.System.out.println', 'ExplicitTypeCasting', 'StringDataType', 'StringAddition', 'TryCatchStatement', 'ActualMethodParameter', 'ObjectVariable', 'ObjectCreationStatement', 'StringLiteral', 'ObjectMethodInvocation', 'IfElseStatement']",2,15,0,13,0.13333333333333333,0.8
1102,3,"['ObjectMethodInvocation', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'StringLiteral', 'java.lang.System.out.println', 'SimpleVariable', 'True', 'StringDataType', 'TryCatchStatement', 'StringAddition', 'nullInitialization', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringLiteral', 'ArrayDataType', 'java.lang.System.out.println', 'SimpleVariable', 'StringDataType', 'TryCatchStatement', 'ExplicitTypeCasting', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement', 'AddExpression']","['ObjectMethodInvocation', 'ArrayVariable', 'True', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'FormalMethodParameter', 'ConstructorCall', 'java.lang.System.out.println', 'ActualMethodParameter', 'ArrayDataType', 'ArrayInitializationStatement', 'ArrayInitializer', 'ConstantInitializationStatement', 'StringDataType', 'Constant', 'TryCatchStatement', 'ObjectCreationStatement']","['AddExpression', 'ExplicitTypeCasting', 'SimpleVariable']","['FormalMethodParameter', 'ArrayVariable', 'Constant', 'ArrayInitializer', 'StringAddition', 'ArrayInitializationStatement', 'True', 'ConstantInitializationStatement']",13,18,3,8,0.7333333333333333,0.8
1103,1,"['ConstructorCall', 'ActualMethodParameter', 'ReturnStatement', 'ObjectCreationStatement']","['ConstructorCall', 'ActualMethodParameter', 'ReturnStatement', 'ObjectCreationStatement']","['ConstructorCall', 'ActualMethodParameter', 'ReturnStatement', 'ObjectCreationStatement']",[],[],4,4,0,0,1.0,1.0
1104,2,"['ConstructorCall', 'ActualMethodParameter', 'ReturnStatement', 'ObjectCreationStatement']","['ConstructorCall', 'ActualMethodParameter', 'ReturnStatement', 'ObjectCreationStatement']","['ConstructorCall', 'ActualMethodParameter', 'ReturnStatement', 'ObjectCreationStatement']",[],[],4,4,0,0,1.0,1.0
1105,3,"['ConstructorCall', 'ActualMethodParameter', 'ReturnStatement', 'ObjectCreationStatement']","['ConstructorCall', 'ActualMethodParameter', 'ReturnStatement', 'ObjectCreationStatement']","['ConstructorCall', 'ActualMethodParameter', 'ReturnStatement', 'ObjectCreationStatement']",[],[],4,4,0,0,1.0,1.0
1106,1,"['ObjectMethodInvocation', 'TryCatchStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'IfElseIfStatement', 'ConstantInvocation', 'StringDataType', 'TryCatchStatement', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'EqualExpression', 'ObjectVariable', 'IfStatement', 'IntDataType']","['ObjectMethodInvocation', 'TryCatchStatement']","['SimpleAssignmentExpression', 'EqualExpression', 'SimpleVariable', 'ExplicitTypeCasting', 'StringDataType', 'IfStatement', 'ActualMethodParameter', 'ConstantInvocation', 'ObjectVariable', 'IntDataType', 'IfElseIfStatement', 'StringLiteral']",[],14,2,12,0,1.0,1.0
1107,2,"['ObjectMethodInvocation', 'TryCatchStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'ConstantInvocation', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'IfStatement', 'TryCatchStatement', 'EqualExpression', 'ObjectVariable', 'IfElseIfStatement', 'IntDataType']","['ObjectMethodInvocation', 'ActualMethodParameter', 'TryCatchStatement']","['SimpleAssignmentExpression', 'EqualExpression', 'SimpleVariable', 'StringDataType', 'IfStatement', 'IntDataType', 'ConstantInvocation', 'ObjectVariable', 'IfElseIfStatement', 'StringLiteral']",[],13,3,10,0,1.0,1.0
1108,3,"['ObjectMethodInvocation', 'TryCatchStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'IfElseIfStatement', 'StringLiteral', 'ConstantInvocation', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'TryCatchStatement', 'EqualExpression', 'IfStatement', 'IntDataType']","['ObjectMethodInvocation', 'ActualMethodParameter', 'TryCatchStatement']","['SimpleAssignmentExpression', 'EqualExpression', 'StringDataType', 'StringAddition', 'IfStatement', 'IntDataType', 'ConstantInvocation', 'IfElseIfStatement', 'StringLiteral']",[],12,3,9,0,1.0,1.0
1109,1,['ReturnStatement'],['ReturnStatement'],['ReturnStatement'],[],[],1,1,0,0,1.0,1.0
1110,2,['ReturnStatement'],['ReturnStatement'],['ReturnStatement'],[],[],1,1,0,0,1.0,1.0
1111,3,['ReturnStatement'],['ReturnStatement'],['ReturnStatement'],[],[],1,1,0,0,1.0,1.0
1112,1,"['ConstructorCall', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringDataType', 'StringLiteral', 'SimpleAssignmentExpression', 'FormalMethodParameter', 'ConstructorCall', 'ObjectCreationStatement']","['ConstructorCall', 'ObjectCreationStatement']","['SimpleAssignmentExpression', 'FormalMethodParameter', 'ObjectMethodInvocation', 'StringDataType', 'ActualMethodParameter', 'StringLiteral']",[],8,2,6,0,1.0,1.0
1113,2,"['ConstructorCall', 'ObjectCreationStatement']","['False', 'ActualMethodParameter', 'StringLiteral', 'MethodDefinition', 'PublicMethodSpecifier', 'PublicClassSpecifier', 'StringDataType', 'SimpleAssignmentExpression', 'VoidDataType', 'FormalMethodParameter', 'ClassDefinition', 'ConstructorCall', 'ObjectCreationStatement']","['ConstructorCall', 'ObjectCreationStatement']","['SimpleAssignmentExpression', 'FormalMethodParameter', 'MethodDefinition', 'StringDataType', 'ActualMethodParameter', 'False', 'PublicMethodSpecifier', 'ClassDefinition', 'PublicClassSpecifier', 'StringLiteral', 'VoidDataType']",[],13,2,11,0,1.0,1.0
1114,3,"['ConstructorCall', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringDataType', 'StringLiteral', 'SimpleAssignmentExpression', 'FormalMethodParameter', 'ConstructorCall', 'ObjectCreationStatement']","['ConstructorCall', 'ObjectCreationStatement']","['SimpleAssignmentExpression', 'FormalMethodParameter', 'ObjectMethodInvocation', 'StringDataType', 'ActualMethodParameter', 'StringLiteral']",[],8,2,6,0,1.0,1.0
1115,1,['ObjectMethodInvocation'],['ObjectMethodInvocation'],['ObjectMethodInvocation'],[],[],1,1,0,0,1.0,1.0
1116,2,['ObjectMethodInvocation'],"['ConstructorCall', 'ObjectCreationStatement']",['ObjectMethodInvocation'],"['ObjectCreationStatement', 'ConstructorCall']",['ObjectMethodInvocation'],2,1,2,1,0.0,1.0
1117,3,['ObjectMethodInvocation'],"['SimpleVariable', 'ObjectMethodInvocation', 'ObjectVariable']",['ObjectMethodInvocation'],"['SimpleVariable', 'ObjectVariable']",[],3,1,2,0,1.0,1.0
1118,1,"['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']",[],[],2,2,0,0,1.0,1.0
1119,2,"['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']",[],[],2,2,0,0,1.0,1.0
1120,3,"['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']",[],[],2,2,0,0,1.0,1.0
1121,1,"['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'ForStatement', 'ArrayLength', 'SimpleAssignmentExpression', 'NotEqualExpression', 'AndExpression', 'ConstructorCall', 'null', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'IntDataType', 'ObjectCreationStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'PreIncrementExpression', 'ForStatement', 'ArrayLength', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'ConstructorCall', 'java.lang.System.out.println', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'StringDataType', 'java.lang.Integer.parseInt', 'EqualExpression', 'IfElseStatement', 'ObjectCreationStatement', 'IntDataType']","['ObjectMethodInvocation', 'LessExpression', 'ForStatement', 'ArrayLength', 'SimpleAssignmentExpression', 'ConstructorCall', 'ActualMethodParameter', 'ArrayVariable', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'ReturnStatement', 'InstanceFieldInvocation', 'ObjectCreationStatement', 'ArrayCreationStatement', 'IntDataType']","['java.lang.System.out.println', 'EqualExpression', 'SimpleVariable', 'StringDataType', 'PreIncrementExpression', 'IfStatement', 'StringAddition', 'StringLiteral', 'java.lang.Integer.parseInt', 'IfElseStatement']","['ArrayCreationStatement', 'InstanceFieldInvocation', 'ReturnStatement', 'ArrayVariable']",22,16,10,4,0.7777777777777778,0.6666666666666666
1122,2,"['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'ForStatement', 'ArrayLength', 'SimpleAssignmentExpression', 'NotEqualExpression', 'AndExpression', 'ConstructorCall', 'null', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'IntDataType', 'ObjectCreationStatement', 'ObjectVariable']","['SimpleVariable', 'ArrayDataType']","['ObjectMethodInvocation', 'LessExpression', 'IntDataType', 'ConstantInvocation', 'ThrowStatement', 'LessEqualExpression', 'ForStatement', 'DivideExpression', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'NestedForLoops', 'java.lang.Object', 'ExplicitTypeCasting', 'ConstructorCall', 'ActualMethodParameter', 'ArrayElement', 'ReturnStatement', 'PostIncrementExpression', 'ObjectCreationStatement', 'SimpleVariable', 'ModulusExpression', 'StringLiteral', 'NotExpression', 'IfStatement', 'EqualExpression', 'ObjectVariable', 'IfElseStatement', 'IfElseIfStatement', 'NotEqualExpression']",['ArrayDataType'],"['ConstructorCall', 'ModulusExpression', 'EqualExpression', 'LessEqualExpression', 'IfStatement', 'ThrowStatement', 'LessExpression', 'NotExpression', 'ObjectCreationStatement', 'ForStatement', 'ObjectMethodInvocation', 'StringLiteral', 'java.lang.Object', 'SimpleAssignmentExpression', 'ReturnStatement', 'ExplicitTypeCasting', 'DivideExpression', 'StringDataType', 'PostIncrementExpression', 'StringAddition', 'ActualMethodParameter', 'IntDataType', 'ConstantInvocation', 'ObjectVariable', 'ArrayElement', 'NestedForLoops', 'IfElseIfStatement', 'IfElseStatement', 'NotEqualExpression']",2,30,1,29,0.1111111111111111,0.7777777777777778
1123,3,"['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'ForStatement', 'ArrayLength', 'SimpleAssignmentExpression', 'NotEqualExpression', 'AndExpression', 'ConstructorCall', 'null', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'IntDataType', 'ObjectCreationStatement', 'ObjectVariable']","['SimpleVariable', 'ArrayDataType']","['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'ThrowStatement', 'ForStatement', 'ArrayLength', 'True', 'StringLiteral', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'null', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'ConstantInitializationStatement', 'StringDataType', 'NotExpression', 'Constant', 'EqualExpression', 'ObjectCreationStatement', 'IntDataType']",[],"['ConstructorCall', 'EqualExpression', 'Constant', 'IfStatement', 'ThrowStatement', 'LessExpression', 'NotExpression', 'ArrayLength', 'ForStatement', 'ObjectCreationStatement', 'ObjectMethodInvocation', 'StringLiteral', 'ConstantInitializationStatement', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'StringDataType', 'PostIncrementExpression', 'null', 'ActualMethodParameter', 'IntDataType', 'True', 'ArrayElement']",2,24,0,22,0.1111111111111111,0.8333333333333334
