voteid,question,source,rank,rating,time,user_id,code
517,1,0,4,1,2017-04-28 02:58:34.620294,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  //Get largest value
    int largestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] > largestValue) {
            largestValue = array[i];
        }
    }
  
  //Get smallest value
    int smallestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] < smallestValue) {
            smallestValue = array[i];
        }
    }
  
  //Return the difference
  return largestValue - smallestValue;
}"
518,1,0,1,2,2017-04-28 02:58:40.453015,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  //Get largest value
    int largestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] > largestValue) {
            largestValue = array[i];
        }
    }
  
  //Get smallest value
    int smallestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] < smallestValue) {
            smallestValue = array[i];
        }
    }
  
  //Return the difference
  return largestValue - smallestValue;
}"
519,2,1,1,1,2017-04-28 02:59:58.402597,49,"public double calculateTax(Person person){
  
}"
520,2,1,2,1,2017-04-28 03:00:02.495154,49,"public double calculateTax(Person person){
  
}"
521,2,0,1,1,2017-04-28 03:00:06.884099,49,"public double calculateTax(Person person){
  
}"
522,2,0,3,4,2017-04-28 03:00:14.501942,49,"public double calculateTax(Person person){
  
}"
523,2,1,4,2,2017-04-28 03:01:24.606996,49,"public double calculateTax(Person person){
  //Return 0 if veteran_id is null or empty
}"
524,2,1,5,1,2017-04-28 03:03:05.344213,49,"public double calculateTax(Person person){
  // Check the type of Person, it's a polymorphic type
}"
525,2,0,4,3,2017-04-28 03:04:25.405503,49,"public double calculateTax(Person person){
  // Check the type of Person, it's a polymorphic type
  if (typeof(person)){
    
  }
}"
526,2,1,4,1,2017-04-28 03:06:16.181000,49,"public double calculateTax(Person person){
  // Check the type of Person, it's a polymorphic type
  if (person instanceof Employee){
    
  }
}"
527,2,0,4,3,2017-04-28 03:07:50.146094,49,"public double calculateTax(Person person){
  // Check the type of Person, it's a polymorphic type
  if (person instanceof Employee){
      
  } else if (person instanceof BusinessOwner){
    return person.getProfit() * 0.1;
  } else if (person instanceof Veteran){ 
    return 0;
  } else{
    
  }
}"
528,2,0,3,2,2017-04-28 03:10:58.995229,49,"public double calculateTax(Person person){
  // Check the type of Person, it's a polymorphic type
  if (person instanceof Employee){
    //Salary is 2% under 10k and 5% over
    double salary = person.getSalary();
    if (salary < 10000){
      return salary * 0.02;
    }
    return salary * 0.05; 
  } else if (person instanceof BusinessOwner){
    //Business owners have 10% tax on profit
    return person.getProfit() * 0.1;
  } else if (person instanceof Veteran){ 
    //Veterans have no tax
    return 0;
  } else{
    //Throw exception
  }
}"
529,2,0,5,1,2017-04-28 03:11:02.700596,49,"public double calculateTax(Person person){
  // Check the type of Person, it's a polymorphic type
  if (person instanceof Employee){
    //Salary is 2% under 10k and 5% over
    double salary = person.getSalary();
    if (salary < 10000){
      return salary * 0.02;
    }
    return salary * 0.05; 
  } else if (person instanceof BusinessOwner){
    //Business owners have 10% tax on profit
    return person.getProfit() * 0.1;
  } else if (person instanceof Veteran){ 
    //Veterans have no tax
    return 0;
  } else{
    //Throw exception
  }
}"
530,2,1,4,2,2017-04-28 03:11:04.513302,49,"public double calculateTax(Person person){
  // Check the type of Person, it's a polymorphic type
  if (person instanceof Employee){
    //Salary is 2% under 10k and 5% over
    double salary = person.getSalary();
    if (salary < 10000){
      return salary * 0.02;
    }
    return salary * 0.05; 
  } else if (person instanceof BusinessOwner){
    //Business owners have 10% tax on profit
    return person.getProfit() * 0.1;
  } else if (person instanceof Veteran){ 
    //Veterans have no tax
    return 0;
  } else{
    //Throw exception
  }
}"
531,2,1,1,4,2017-04-28 03:11:26.136936,49,"public double calculateTax(Person person){
  // Check the type of Person, it's a polymorphic type
  if (person instanceof Employee){
    //Salary is 2% under 10k and 5% over
    double salary = person.getSalary();
    if (salary < 10000){
      return salary * 0.02;
    }
    return salary * 0.05; 
  } else if (person instanceof BusinessOwner){
    //Business owners have 10% tax on profit
    return person.getProfit() * 0.1;
  } else if (person instanceof Veteran){ 
    //Veterans have no tax
    return 0;
  } else{
    //Throw exception
  }
}"
532,2,1,2,1,2017-04-28 03:12:12.537344,49,"public double calculateTax(Person person){
  // Check the type of Person, it's a polymorphic type
  if (person instanceof Employee){
    //Salary is 2% under 10k and 5% over
    double salary = person.getSalary();
    if (salary < 10000){
      return salary * 0.02;
    }
    return salary * 0.05; 
  } else if (person instanceof BusinessOwner){
    //Business owners have 10% tax on profit
    return person.getProfit() * 0.1;
  } else if (person instanceof Veteran){ 
    //Veterans have no tax
    return 0;
  } else{
    //Throw exception
    throw new Exception(""Unknown person type"");
  }
}"
533,2,1,3,1,2017-04-28 03:12:18.597127,49,"public double calculateTax(Person person){
  // Check the type of Person, it's a polymorphic type
  if (person instanceof Employee){
    //Salary is 2% under 10k and 5% over
    double salary = person.getSalary();
    if (salary < 10000){
      return salary * 0.02;
    }
    return salary * 0.05; 
  } else if (person instanceof BusinessOwner){
    //Business owners have 10% tax on profit
    return person.getProfit() * 0.1;
  } else if (person instanceof Veteran){ 
    //Veterans have no tax
    return 0;
  } else{
    //Throw exception
    throw new Exception(""Unknown person type"");
  }
}"
534,2,1,2,1,2017-04-29 15:41:25.018174,54,"public int tax(Person p) {
  
}"
535,2,1,3,1,2017-04-29 15:41:28.254082,54,"public int tax(Person p) {
  
}"
536,2,1,1,1,2017-04-29 15:41:36.802587,54,"public int tax(Person p) {
  
}"
537,2,1,2,1,2017-04-29 15:42:26.622364,54,"public int calculateTax(Person p) {
  
}"
538,2,0,5,3,2017-04-29 15:43:25.356996,54,"public int calculateTax(Person p) {
  
}"
539,2,0,2,1,2017-04-29 15:44:32.704054,54,"public int calculateTax(Person p) {
  
}"
540,1,1,2,1,2017-04-29 21:53:34.771836,55,"int arrayToDiff(int[] array){
  int diff = 0;
  for (int i = 0; i < array.length; i++)
}"
541,1,0,2,1,2017-04-29 21:53:36.042920,55,"int arrayToDiff(int[] array){
  int diff = 0;
  for (int i = 0; i < array.length; i++)
}"
542,1,0,3,3,2017-04-29 21:53:40.762035,55,"int arrayToDiff(int[] array){
  int diff = 0;
  for (int i = 0; i < array.length; i++)
}"
543,1,1,4,3,2017-04-29 21:55:09.453638,55,"int arrayToDiff(int[] array){
  int diff = 0;
  for (int i = 0; i < array.length-1; i++){
    int diffA = array[i] - array[i+1];
    int diffB = array[i+1] - array[i];
    
  }
}"
544,1,1,1,5,2017-04-29 21:55:34.085587,55,"int arrayToDiff(int[] array){
  int diff = 0;
  for (int i = 0; i < array.length; i++){
        
  }
}"
545,1,1,5,5,2017-04-29 21:56:39.455165,55,"int arrayToDiff(int[] array){
  int big = max(array)
    
}

public static int max(int[] values) {
    int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
    return largest;
}"
546,1,0,3,1,2017-04-29 21:56:51.828397,55,"int arrayToDiff(int[] array){
  int big = max(array)
  int small 
}

public static int max(int[] values) {
    int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
    return largest;
}

public static int findMin(int[] list) {
    assert list != null && list.length > 0 : ""failed precondition"";
    int indexOfMin = 0;
    for (int i = 1; i < list.length; i++) {
        if (list[i] < list[indexOfMin]) {
            indexOfMin = i;
        }
    }
    return indexOfMin;
}"
547,1,0,4,3,2017-04-29 21:57:37.545369,55,"int arrayToDiff(int[] array){
  int big = max(array);
  int small = findMin(array);
  return big-small
}

public static int max(int[] values) {
    int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
    return largest;
}

public static int findMin(int[] list) {
    assert list != null && list.length > 0 : ""failed precondition"";
    int indexOfMin = 0;
    for (int i = 1; i < list.length; i++) {
        if (list[i] < list[indexOfMin]) {
            indexOfMin = i;
        }
    }
    return list[indexOfMin];
}"
548,1,0,2,3,2017-04-29 21:57:39.763825,55,"int arrayToDiff(int[] array){
  int big = max(array);
  int small = findMin(array);
  return big-small
}

public static int max(int[] values) {
    int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
    return largest;
}

public static int findMin(int[] list) {
    assert list != null && list.length > 0 : ""failed precondition"";
    int indexOfMin = 0;
    for (int i = 1; i < list.length; i++) {
        if (list[i] < list[indexOfMin]) {
            indexOfMin = i;
        }
    }
    return list[indexOfMin];
}"
549,1,1,2,5,2017-04-29 21:57:41.562971,55,"int arrayToDiff(int[] array){
  int big = max(array);
  int small = findMin(array);
  return big-small
}

public static int max(int[] values) {
    int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
    return largest;
}

public static int findMin(int[] list) {
    assert list != null && list.length > 0 : ""failed precondition"";
    int indexOfMin = 0;
    for (int i = 1; i < list.length; i++) {
        if (list[i] < list[indexOfMin]) {
            indexOfMin = i;
        }
    }
    return list[indexOfMin];
}"
550,1,1,3,4,2017-04-29 21:57:44.998484,55,"int arrayToDiff(int[] array){
  int big = max(array);
  int small = findMin(array);
  return big-small
}

public static int max(int[] values) {
    int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
    return largest;
}

public static int findMin(int[] list) {
    assert list != null && list.length > 0 : ""failed precondition"";
    int indexOfMin = 0;
    for (int i = 1; i < list.length; i++) {
        if (list[i] < list[indexOfMin]) {
            indexOfMin = i;
        }
    }
    return list[indexOfMin];
}"
551,1,0,5,2,2017-04-29 21:57:54.271165,55,"int arrayToDiff(int[] array){
  int big = max(array);
  int small = findMin(array);
  return big-small
}

public static int max(int[] values) {
    int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
    return largest;
}

public static int findMin(int[] list) {
    assert list != null && list.length > 0 : ""failed precondition"";
    int indexOfMin = 0;
    for (int i = 1; i < list.length; i++) {
        if (list[i] < list[indexOfMin]) {
            indexOfMin = i;
        }
    }
    return list[indexOfMin];
}"
552,2,1,2,2,2017-04-29 21:58:48.647152,55,"int sallaryCalc(Person per){
  
}"
553,2,1,5,2,2017-04-29 21:58:51.045166,55,"int sallaryCalc(Person per){
  
}"
554,2,0,1,3,2017-04-29 21:58:52.762152,55,"int sallaryCalc(Person per){
  
}"
555,2,0,3,3,2017-04-29 21:59:20.867933,55,"int sallaryCalc(Person per){
  //read their sallary
}"
556,2,1,4,2,2017-04-29 21:59:22.267529,55,"int sallaryCalc(Person per){
  //read their sallary
}"
557,2,1,1,4,2017-04-29 21:59:24.667305,55,"int sallaryCalc(Person per){
  //read their sallary
}"
558,2,1,3,4,2017-04-29 21:59:25.297254,55,"int sallaryCalc(Person per){
  //read their sallary
}"
559,2,0,1,3,2017-04-29 21:59:27.407512,55,"int sallaryCalc(Person per){
  //read their sallary
}"
560,2,0,2,3,2017-04-29 21:59:29.122085,55,"int sallaryCalc(Person per){
  //read their sallary
}"
561,2,0,5,3,2017-04-29 21:59:29.759651,55,"int sallaryCalc(Person per){
  //read their sallary
}"
562,2,1,5,3,2017-04-29 21:59:30.588804,55,"int sallaryCalc(Person per){
  //read their sallary
}"
563,2,0,4,2,2017-04-29 21:59:42.086993,55,"int sallaryCalc(Person per){
  //read their salary
}"
564,2,1,1,3,2017-04-29 21:59:46.751263,55,"int sallaryCalc(Person per){
  //read their salary
}"
565,2,1,4,1,2017-04-29 21:59:48.656789,55,"int sallaryCalc(Person per){
  //read their salary
}"
566,2,0,2,3,2017-04-29 21:59:50.759178,55,"int sallaryCalc(Person per){
  //read their salary
}"
